#x_m,y_m,w_tr_right_m,w_tr_left_m
2.0130779999999993,0.27441799999999983,0.84,0.8039021695784458
2.0430779999999995,0.27441799999999983,0.84,0.8244998888394788
2.103077999999999,0.33441799999999944,0.8296902230257639,0.8260994627474075
2.103077999999999,0.3644179999999997,0.8356495938448619,0.8063453348751464
2.1330779999999994,0.39441799999999905,0.8099999999999999,0.8104053313993048
2.1330779999999994,0.45441799999999954,0.8099999999999999,0.7741508273980894
2.1630779999999996,0.4844179999999998,0.78,0.7816653826391967
2.1630779999999996,0.5444179999999994,0.7804165863221464,0.749571341072154
2.193078,0.5744179999999997,0.7517128885774863,0.7606601717798213
2.193078,0.6644179999999995,0.7606601717798213,0.720441081101697
2.223077999999999,0.6944179999999998,0.735760590097924,0.7361949623502325
2.223077999999999,0.7844179999999996,0.75,0.7057832768544127
2.2530779999999995,0.8144179999999999,0.72,0.7261578825892243
2.2530779999999995,1.4444179999999998,0.7270345661174213,0.7534229919647663
2.223077999999999,1.4744179999999991,0.7606601717798213,0.7361949623502325
2.223077999999999,1.6544179999999988,0.8006361796706484,0.8164676439557037
2.193078,1.684418,0.8384199576606165,0.8067520047418029
2.193078,1.7444179999999987,0.8435471131527551,0.8403946685248926
2.1330779999999994,1.8044179999999992,0.8164676439557037,0.8292918134831226
2.103077999999999,1.8044179999999992,0.813642671596235,0.8063453348751464
2.0730779999999998,1.8344180000000003,0.7816653826391967,0.8039021695784458
2.0430779999999995,1.8344180000000003,0.7804165863221464,0.7820813278122859
2.0130779999999993,1.8644179999999997,0.75,0.7820813278122859
1.9530779999999996,1.8644179999999997,0.75,0.741393297462587
1.9230779999999994,1.894417999999999,0.72,0.7448444860360799
1.8630779999999998,1.894417999999999,0.72,0.7080178569846864
1.8330779999999995,1.9244180000000002,0.69,0.7151354589413178
1.773077999999999,1.9244180000000002,0.69,0.6827003612495519
1.7430779999999997,1.9544179999999995,0.6599999999999999,0.6936297097007518
1.6530779999999998,1.9544179999999995,0.6618731725128839,0.6534149149242422
1.6230779999999996,1.984417999999999,0.6343446901438462,0.6693296652842106
1.5330779999999997,1.984417999999999,0.6472592042308166,0.6396275858019494
1.5030779999999995,2.014418,0.6241753080449618,0.6604686356149273
1.233078,2.014418,0.6534149149242422,0.63
1.2030779999999996,2.0444179999999994,0.6314504817756015,0.6599999999999999
0.9630779999999994,2.0444179999999994,0.6827003612495519,0.6599999999999999
0.9330779999999992,2.0744179999999988,0.6604686356149273,0.69
0.7830779999999997,2.0744179999999988,0.7084641788382966,0.69
0.7530779999999995,2.104418,0.6931767214348109,0.72
0.6630779999999996,2.104418,0.734456378974,0.72
0.6330779999999994,2.1344179999999993,0.7239628899525606,0.7504284840006958
0.5130779999999993,2.1344179999999993,0.7920164833920778,0.7606601717798213
0.4830779999999999,2.1644179999999986,0.7870602559196063,0.7948972554536795
0.4230779999999994,2.1644179999999986,0.8260994627474075,0.8063453348751464
0.39307799999999915,2.1944179999999998,0.8244998888394788,0.84
0.33307799999999954,2.1944179999999998,0.8669190203266034,0.84
0.3030779999999993,2.224417999999999,0.8684605256490269,0.87
0.27307799999999993,2.224417999999999,0.8909659944767524,0.87
0.24307799999999968,2.2544180000000003,0.8947384651043926,0.8999999999999999
0.21307799999999943,2.2544180000000003,0.9182364302548172,0.8999999999999999
0.18307799999999919,2.2844179999999996,0.9241323457861899,0.9299999999999999
0.15307799999999983,2.2844179999999996,0.9485191228010887,0.9299999999999999
0.12307799999999958,2.314417999999999,0.9560652849274992,0.96
0.09307799999999933,2.314417999999999,0.9791403363196705,0.96
0.06307799999999997,2.344418,0.9840560735419617,0.99
0.06307799999999997,2.3744179999999995,0.9660568707605515,0.99
0.03307799999999972,2.404417999999999,0.9731457104353767,0.96
0.03307799999999972,2.4644179999999993,0.9402015965156632,0.9603570922560003
0.00307799999999947,2.4944179999999987,0.9503199590504824,0.9314625451064276
0.00307799999999947,2.554417999999999,0.9211879462228572,0.9358397954427587
-0.02692200000000078,2.5844179999999985,0.934382436686459,0.9093386622447823
-0.02692200000000078,2.644417999999999,0.9093386622447823,0.9182364302548172
-0.05692200000000014,2.674418,0.9211879462228572,0.8943617542436628
-0.05692200000000014,2.764418,0.8818629362155325,0.9014990636700472
-0.08692200000000039,2.7944179999999994,0.8977478866606278,0.8734564329364767
-0.08692200000000039,2.8844179999999993,0.8669190203266034,0.8837651794169316
-0.11692200000000064,2.9144179999999986,0.8868024266911488,0.8591807451816994
-0.11692200000000064,3.0344179999999996,0.8591807451816994,0.8703845521878696
-0.14692200000000089,3.064417999999999,0.8837651794169316,0.8415778554264267
-0.14692200000000089,3.274418,0.8462983904725679,0.87
-0.17692200000000025,3.304417999999999,0.8734564329364767,0.84
-0.17692200000000025,3.604418,0.8244998888394788,0.84
-0.2069220000000005,3.6344179999999993,0.8498260738042079,0.8099999999999999
-0.2069220000000005,4.024418,0.8116204388189343,0.8296902230257639
-0.23692200000000074,4.054417999999999,0.8403946685248926,0.8063453348751464
-0.23692200000000074,4.444418,0.7948972554536795,0.8099999999999999
-0.26692200000000055,4.474417999999999,0.8200892821556682,0.78
-0.26692200000000055,5.134417999999999,0.78,0.7948972554536795
-0.29692200000000035,5.164417999999999,0.8099999999999999,0.7707940978544848
-0.29692200000000035,5.764418,0.78,0.7948972554536795
-0.3269220000000006,5.794417999999999,0.8099999999999999,0.7707940978544848
-0.3269220000000006,6.274418,0.7804165863221464,0.800227249253535
-0.3569220000000004,6.304417999999999,0.8099999999999999,0.7770793842609744
-0.3569220000000004,7.6244179999999995,0.7606601717798213,0.7804165863221464
-0.38692200000000065,7.654417999999999,0.78664621657649,0.7517128885774863
-0.38692200000000065,7.8344179999999985,0.7653168542738822,0.7770793842609744
-0.41692200000000046,7.864418,0.7903669107231748,0.7551303237041385
-0.41692200000000046,8.014418,0.78,0.8030865786510141
-0.44692200000000026,8.044418,0.8099999999999999,0.7874741376235115
-0.44692200000000026,8.104417999999999,0.8063453348751464,0.813642671596235
-0.4769220000000005,8.134418,0.8296902230257639,0.8014535850411492
-0.4769220000000005,8.194417999999999,0.8200892821556682,0.8320777358467923
-0.5069220000000003,8.224418,0.8462983904725679,0.8232987136109433
-0.5069220000000003,8.254417999999998,0.8435471131527551,0.8403946685248926
-0.5369220000000006,8.284417999999999,0.871537451385998,0.8340634902861479
-0.5369220000000006,8.314418,0.8703845521878696,0.8525623627379127
-0.5669220000000004,8.344417999999997,0.8462983904725679,0.8486513831445988
-0.5969220000000006,8.344417999999997,0.8435471131527551,0.8260994627474075
-0.6269220000000004,8.374417999999999,0.8116204388189343,0.8244998888394788
-0.6569220000000007,8.374417999999999,0.8104053313993048,0.8030865786510141
-0.6869220000000005,8.404418,0.78,0.8039021695784458
-0.7469220000000005,8.404418,0.78,0.7640488710580919
-0.7769220000000003,8.434418,0.75,0.7682696288858915
-0.8369220000000004,8.434418,0.75,0.7322790320451151
-0.8669220000000006,8.464417999999998,0.72,0.7400961494015829
-0.9569220000000005,8.464417999999998,0.72,0.6936297097007518
-0.9869220000000003,8.494418,0.6895453501482385,0.7062305898749053
-1.1669220000000005,8.494418,0.6618731725128839,0.6396275858019494
-1.1969220000000003,8.524418,0.6304837451562494,0.6604686356149273
