-68.97255914210506,53.882762741378684
-69.03051914210505,53.824802741378676
-70.24767914210506,53.824802741378676
-70.30563914210505,53.76684274137868
-70.94319914210506,53.76684274137868
-71.00115914210505,53.70888274137867
-71.46483914210505,53.70888274137867
-71.52279914210506,53.65092274137868
-71.92851914210506,53.65092274137868
-71.98647914210505,53.592962741378685
-72.33423914210505,53.592962741378685
-72.39219914210506,53.535002741378676
-72.73995914210505,53.535002741378676
-72.79791914210506,53.47704274137868
-73.20363914210506,53.47704274137868
-73.26159914210506,53.41908274137867
-73.60935914210505,53.41908274137867
-73.66731914210506,53.36112274137868
-74.07303914210506,53.36112274137868
-74.13099914210505,53.303162741378685
-74.47875914210505,53.303162741378685
-74.53671914210506,53.24520274137868
-74.82651914210506,53.24520274137868
-74.88447914210505,53.18724274137868
-75.11631914210506,53.18724274137868
-75.17427914210505,53.129282741378674
-75.29019914210505,53.129282741378674
-75.34815914210506,53.07132274137868
-75.40611914210506,53.07132274137868
-75.46407914210505,53.013362741378685
-75.52203914210506,53.013362741378685
-75.57999914210505,52.95540274137868
-75.63795914210505,52.95540274137868
-75.69591914210505,52.89744274137868
-75.69591914210505,52.839482741378674
-75.81183914210506,52.72356274137867
-75.81183914210506,52.66560274137868
-75.86979914210505,52.60764274137868
-75.86979914210505,52.549682741378675
-75.92775914210506,52.49172274137868
-75.92775914210506,51.970082741378675
-75.86979914210505,51.91212274137868
-75.86979914210505,51.79620274137868
-75.81183914210506,51.738242741378684
-75.81183914210506,51.62232274137868
-75.75387914210505,51.56436274137867
-75.75387914210505,51.50640274137868
-75.63795914210505,51.390482741378676
-75.63795914210505,51.33252274137868
-75.57999914210505,51.27456274137867
-75.57999914210505,51.21660274137868
-75.46407914210505,51.10068274137868
-75.46407914210505,51.04272274137868
-75.23223914210506,50.81088274137868
-75.23223914210506,50.75292274137868
-69.78399914210506,45.304682741378684
-69.78399914210506,45.246722741378676
-67.75539914210506,43.21812274137868
-67.75539914210506,43.160162741378684
-65.66883914210506,41.07360274137868
-65.66883914210506,41.015642741378684
-64.10391914210506,39.450722741378684
-64.10391914210506,39.392762741378675
-63.408399142105054,38.69724274137867
-63.408399142105054,38.63928274137868
-62.94471914210506,38.17560274137868
-62.94471914210506,38.117642741378674
-62.59695914210506,37.76988274137868
-62.59695914210506,37.711922741378686
-62.36511914210506,37.48008274137868
-62.36511914210506,37.422122741378686
-62.13327914210505,37.19028274137868
-62.13327914210505,37.13232274137867
-61.959399142105056,36.958442741378676
-61.959399142105056,36.90048274137868
-61.78551914210506,36.726602741378684
-61.78551914210506,36.668642741378676
-61.669599142105056,36.55272274137867
-61.669599142105056,36.49476274137868
-61.553679142105054,36.378842741378676
