#x_m,y_m,w_tr_right_m,w_tr_left_m
-75.63795914210505,52.95540274137868,1.0381105084409135,1.0958616435736028
-75.69591914210505,52.89744274137868,1.0518478873009345,1.103063041206631
-75.69591914210505,52.839482741378674,1.082561662422331,1.0679051177621932
-75.81183914210506,52.72356274137867,1.0580462136466489,1.1018653772741516
-75.81183914210506,52.66560274137868,1.0958616435736028,1.0740310110037545
-75.86979914210505,52.60764274137868,1.0776934724386262,1.1006666892590828
-75.86979914210505,52.549682741378675,1.093452907277458,1.0776934724386262
-75.92775914210506,52.49172274137868,1.044372173469832,1.111418233125816
-75.92775914210506,51.970082741378675,0.9960249997588781,1.0343394050990173
-75.86979914210505,51.91212274137868,1.0229615994427048,0.9803782491123473
-75.86979914210505,51.79620274137868,0.9711620390807774,0.9960249997588781
-75.81183914210506,51.738242741378684,1.0024890049439956,0.9511844410797313
-75.81183914210506,51.62232274137868,0.940398167041535,0.9829992922835148
-75.75387914210505,51.56436274137867,0.953866511555357,0.9484966088860634
-75.75387914210505,51.50640274137868,0.9226675394398921,0.9711620390807774
-75.63795914210505,51.390482741378676,0.953866511555357,0.9226675394398921
-75.63795914210505,51.33252274137868,0.9226675394398921,0.9484966088860634
-75.57999914210505,51.27456274137867,0.9295172711271689,0.910240330512911
-75.57999914210505,51.21660274137868,0.8885333620895964,0.9281503810201746
-75.46407914210505,51.10068274137868,0.894876010303998,0.8664224997829904
-75.46407914210505,51.04272274137868,0.8592,0.8934694459432131
-75.23223914210506,50.81088274137868,0.8885333620895964,0.8475494530520242
-75.23223914210506,50.75292274137868,0.8475494530520242,0.8885333620895964
-69.78399914210506,45.304682741378684,0.8885333620895964,0.8475494530520242
-69.78399914210506,45.246722741378676,0.8475494530520242,0.8885333620895964
-67.75539914210506,43.21812274137868,0.8885333620895964,0.8475494530520242
-67.75539914210506,43.160162741378684,0.8475494530520242,0.8885333620895964
-65.66883914210506,41.07360274137868,0.8885333620895964,0.8475494530520242
-65.66883914210506,41.015642741378684,0.8475494530520242,0.8885333620895964
-64.10391914210506,39.450722741378684,0.8885333620895964,0.8475494530520242
-64.10391914210506,39.392762741378675,0.8475494530520242,0.8885333620895964
-63.408399142105054,38.69724274137867,0.8885333620895964,0.8475494530520242
-63.408399142105054,38.63928274137868,0.8475494530520242,0.8885333620895964
-62.94471914210506,38.17560274137868,0.8885333620895964,0.8475494530520242
-62.94471914210506,38.117642741378674,0.8475494530520242,0.8885333620895964
-62.59695914210506,37.76988274137868,0.8885333620895964,0.8475494530520242
-62.59695914210506,37.711922741378686,0.8475494530520242,0.8885333620895964
-62.36511914210506,37.48008274137868,0.8885333620895964,0.8475494530520242
-62.36511914210506,37.422122741378686,0.8475494530520242,0.8885333620895964
-62.13327914210505,37.19028274137868,0.8892397712824778,0.8431498862353966
-62.13327914210505,37.13232274137867,0.8504731506645429,0.8736005521471093
-61.959399142105056,36.958442741378676,0.8892397712824778,0.8431498862353966
-61.959399142105056,36.90048274137868,0.8504731506645429,0.8736005521471093
-61.78551914210506,36.726602741378684,0.8892397712824778,0.8431498862353966
-61.78551914210506,36.668642741378676,0.8504731506645429,0.8736005521471093
-61.669599142105056,36.55272274137867,0.8736005521471093,0.8431498862353966
-61.669599142105056,36.49476274137868,0.8431498862353966,0.8736005521471093
-61.553679142105054,36.378842741378676,0.8736005521471093,0.8431498862353966
-61.553679142105054,36.32088274137868,0.8431498862353966,0.8736005521471093
-61.43775914210505,36.20496274137868,0.8736005521471093,0.8431498862353966
-61.43775914210505,36.147002741378685,0.8431498862353966,0.8736005521471093
-61.321839142105055,36.03108274137868,0.8736005521471093,0.8431498862353966
-61.321839142105055,35.973122741378674,0.8431498862353966,0.8736005521471093
-61.20591914210506,35.857202741378686,0.8736005521471093,0.8431498862353966
-61.20591914210506,35.79924274137868,0.8431498862353966,0.8736005521471093
-61.14795914210505,35.74128274137868,0.8664224997829904,0.8592
-61.14795914210505,35.683322741378674,0.8416795963842043,0.8934694459432131
-61.032039142105056,35.567402741378686,0.8736005521471093,0.8592
-61.032039142105056,35.50944274137868,0.8431498862353966,0.8934694459432131
-60.91611914210505,35.393522741378675,0.8736005521471093,0.8592
-60.91611914210505,35.33556274137868,0.8431498862353966,0.8934694459432131
-60.80019914210506,35.21964274137868,0.8736005521471093,0.8592
-60.80019914210506,35.161682741378684,0.8431498862353966,0.8934694459432131
-60.684279142105055,35.04576274137868,0.8736005521471093,0.8592
-60.684279142105055,34.98780274137867,0.8431498862353966,0.8934694459432131
-60.51039914210506,34.813922741378676,0.8892397712824778,0.8431498862353966
-60.51039914210506,34.75596274137868,0.8504731506645429,0.8736005521471093
-60.394479142105055,34.64004274137868,0.8736005521471093,0.8431498862353966
-60.394479142105055,34.582082741378684,0.8431498862353966,0.8736005521471093
-60.27855914210505,34.46616274137868,0.8736005521471093,0.8431498862353966
-60.27855914210505,34.40820274137867,0.8431498862353966,0.8736005521471093
-60.16263914210505,34.292282741378685,0.8736005521471093,0.8504731506645429
-60.16263914210505,34.234322741378676,0.8431498862353966,0.8892397712824778
-59.98875914210505,34.06044274137868,0.8892397712824778,0.8431498862353966
-59.98875914210505,34.002482741378685,0.8504731506645429,0.8736005521471093
-59.87283914210505,33.88656274137868,0.8736005521471093,0.8431498862353966
-59.87283914210505,33.828602741378674,0.8431498862353966,0.8736005521471093
-59.756919142105055,33.712682741378686,0.8736005521471093,0.8504731506645429
-59.756919142105055,33.65472274137868,0.8431498862353966,0.8892397712824778
-59.64099914210506,33.538802741378674,0.8736005521471093,0.8431498862353966
-59.64099914210506,33.48084274137868,0.8431498862353966,0.8736005521471093
-59.52507914210506,33.36492274137868,0.8736005521471093,0.8431498862353966
-59.52507914210506,33.30696274137868,0.8431498862353966,0.8736005521471093
-59.467119142105055,33.249002741378675,0.8664224997829904,0.8592
-59.467119142105055,33.19104274137868,0.8416795963842043,0.8934694459432131
-59.35119914210506,33.07512274137868,0.8736005521471093,0.8431498862353966
-59.35119914210506,33.017162741378684,0.8431498862353966,0.8736005521471093
-59.29323914210505,32.959202741378675,0.8664224997829904,0.8592
-59.29323914210505,32.90124274137868,0.8416795963842043,0.8934694459432131
-59.23527914210506,32.84328274137867,0.8664224997829904,0.8664224997829904
-59.23527914210506,32.78532274137868,0.8416795963842043,0.8934694459432131
-59.119359142105054,32.669402741378676,0.8736005521471093,0.8592
-59.119359142105054,32.61144274137868,0.8431498862353966,0.8934694459432131
-59.06139914210506,32.55348274137867,0.8664224997829904,0.8664224997829904
-59.06139914210506,32.49552274137868,0.8416795963842043,0.8934694459432131
-59.00343914210505,32.437562741378684,0.8664224997829904,0.8664224997829904
-59.00343914210505,32.379602741378676,0.8416795963842043,0.8934694459432131
-58.94547914210506,32.32164274137868,0.8664224997829904,0.8664224997829904
-58.94547914210506,32.26368274137867,0.8416795963842043,0.8934694459432131
-58.887519142105056,32.20572274137868,0.8664224997829904,0.8664224997829904
-58.887519142105056,32.147762741378685,0.8416795963842043,0.8934694459432131
-58.829559142105055,32.089802741378676,0.8664224997829904,0.8664224997829904
-58.829559142105055,32.03184274137868,0.8416795963842043,0.8934694459432131
-58.77159914210506,31.973882741378674,0.8664224997829904,0.8664224997829904
-58.77159914210506,31.91592274137868,0.8416795963842043,0.8934694459432131
-58.71363914210505,31.857962741378685,0.8664224997829904,0.8664224997829904
-58.71363914210505,31.800002741378677,0.8416795963842043,0.8934694459432131
-58.65567914210506,31.742042741378683,0.8664224997829904,0.8664224997829904
-58.65567914210506,31.684082741378674,0.8416795963842043,0.8934694459432131
-58.597719142105056,31.62612274137868,0.8664224997829904,0.8664224997829904
-58.597719142105056,31.568162741378686,0.8416795963842043,0.8934694459432131
-58.539759142105055,31.510202741378677,0.8664224997829904,0.8664224997829904
-58.539759142105055,31.452242741378683,0.8416795963842043,0.8934694459432131
-58.481799142105054,31.394282741378674,0.8664224997829904,0.8664224997829904
-58.481799142105054,31.33632274137868,0.8416795963842043,0.8934694459432131
-58.42383914210505,31.278362741378686,0.8664224997829904,0.8664224997829904
-58.42383914210505,31.220402741378678,0.8416795963842043,0.8934694459432131
-58.36587914210506,31.162442741378683,0.8736005521471093,0.8664224997829904
-58.36587914210506,31.104482741378675,0.854844818666127,0.8934694459432131
-58.30791914210506,31.04652274137868,0.8934694459432131,0.854844818666127
-58.30791914210506,30.930602741378678,0.8416795963842043,0.894876010303998
-58.249959142105055,30.872642741378684,0.8664224997829904,0.8664224997829904
-58.249959142105055,30.814682741378675,0.8416795963842043,0.8934694459432131
-58.191999142105054,30.75672274137868,0.8664224997829904,0.8664224997829904
-58.191999142105054,30.698762741378673,0.8416795963842043,0.8934694459432131
-58.13403914210505,30.64080274137868,0.8664224997829904,0.8664224997829904
-58.13403914210505,30.582842741378684,0.8416795963842043,0.8934694459432131
-58.07607914210506,30.524882741378676,0.8664224997829904,0.8664224997829904
-58.07607914210506,30.46692274137868,0.8416795963842043,0.8934694459432131
-58.01811914210505,30.408962741378673,0.8736005521471093,0.8664224997829904
-58.01811914210505,30.35100274137868,0.854844818666127,0.8934694459432131
-57.960159142105056,30.293042741378684,0.8934694459432131,0.854844818666127
-57.960159142105056,30.177122741378682,0.8416795963842043,0.894876010303998
-57.902199142105054,30.119162741378673,0.8664224997829904,0.8664224997829904
-57.902199142105054,30.06120274137868,0.8416795963842043,0.8934694459432131
-57.84423914210505,30.003242741378685,0.8664224997829904,0.8664224997829904
-57.84423914210505,29.945282741378676,0.8416795963842043,0.8934694459432131
-57.78627914210506,29.887322741378682,0.8664224997829904,0.8664224997829904
-57.78627914210506,29.829362741378674,0.8416795963842043,0.8934694459432131
-57.72831914210505,29.77140274137868,0.8736005521471093,0.8664224997829904
-57.72831914210505,29.713442741378685,0.854844818666127,0.8934694459432131
-57.670359142105056,29.655482741378677,0.8934694459432131,0.854844818666127
-57.670359142105056,29.539562741378674,0.8416795963842043,0.894876010303998
-57.612399142105055,29.48160274137868,0.8664224997829904,0.8664224997829904
-57.612399142105055,29.423642741378686,0.8416795963842043,0.8934694459432131
-57.55443914210505,29.365682741378677,0.8664224997829904,0.8664224997829904
-57.55443914210505,29.307722741378683,0.8416795963842043,0.8934694459432131
-57.49647914210506,29.249762741378674,0.8664224997829904,0.8664224997829904
-57.49647914210506,29.19180274137868,0.8416795963842043,0.8934694459432131
-57.43851914210505,29.133842741378686,0.8736005521471093,0.8664224997829904
-57.43851914210505,29.075882741378678,0.854844818666127,0.8934694459432131
-57.38055914210506,29.017922741378683,0.8934694459432131,0.854844818666127
-57.38055914210506,28.90200274137868,0.8416795963842043,0.894876010303998
-57.322599142105055,28.844042741378686,0.8664224997829904,0.8664224997829904
-57.322599142105055,28.786082741378678,0.8416795963842043,0.8934694459432131
-57.264639142105054,28.728122741378684,0.8664224997829904,0.8664224997829904
-57.264639142105054,28.670162741378675,0.8416795963842043,0.8934694459432131
-57.20667914210506,28.61220274137868,0.8664224997829904,0.8664224997829904
-57.20667914210506,28.554242741378687,0.8416795963842043,0.8934694459432131
-57.14871914210505,28.49628274137868,0.8664224997829904,0.8664224997829904
-57.14871914210505,28.438322741378684,0.8416795963842043,0.8934694459432131
-57.09075914210506,28.380362741378676,0.8736005521471093,0.854844818666127
-57.09075914210506,28.264442741378673,0.8387333215463574,0.894876010303998
-57.032799142105056,28.20648274137868,0.8664224997829904,0.8664224997829904
-57.032799142105056,28.148522741378684,0.8416795963842043,0.8934694459432131
-56.974839142105054,28.090562741378676,0.8664224997829904,0.8664224997829904
-56.974839142105054,28.032602741378682,0.8416795963842043,0.8934694459432131
-56.91687914210506,27.974642741378673,0.8664224997829904,0.8664224997829904
-56.91687914210506,27.91668274137868,0.8416795963842043,0.8934694459432131
-56.85891914210505,27.858722741378685,0.8664224997829904,0.8664224997829904
-56.85891914210505,27.800762741378676,0.8416795963842043,0.8934694459432131
-56.80095914210506,27.742802741378682,0.8736005521471093,0.8664224997829904
-56.80095914210506,27.68484274137868,0.854844818666127,0.8934694459432131
-56.742999142105056,27.62688274137868,0.8934694459432131,0.854844818666127
-56.742999142105056,27.510962741378677,0.8416795963842043,0.894876010303998
-56.685039142105055,27.453002741378683,0.8664224997829904,0.8664224997829904
-56.685039142105055,27.39504274137868,0.8416795963842043,0.8934694459432131
-56.62707914210506,27.33708274137868,0.8664224997829904,0.8664224997829904
-56.62707914210506,27.27912274137868,0.8416795963842043,0.8934694459432131
-56.56911914210505,27.221162741378677,0.8664224997829904,0.8664224997829904
-56.56911914210505,27.163202741378683,0.8416795963842043,0.8934694459432131
-56.51115914210506,27.10524274137868,0.8664224997829904,0.8664224997829904
-56.51115914210506,27.04728274137868,0.8416795963842043,0.8934694459432131
-56.453199142105056,26.98932274137868,0.8736005521471093,0.8664224997829904
-56.453199142105056,26.931362741378678,0.854844818666127,0.8934694459432131
-56.395239142105055,26.873402741378676,0.8934694459432131,0.854844818666127
-56.395239142105055,26.75748274137868,0.8416795963842043,0.894876010303998
-56.337279142105054,26.69952274137868,0.8664224997829904,0.8664224997829904
-56.337279142105054,26.641562741378678,0.8416795963842043,0.8934694459432131
-56.27931914210505,26.583602741378677,0.8664224997829904,0.8664224997829904
-56.27931914210505,26.525642741378682,0.8416795963842043,0.8934694459432131
-56.22135914210506,26.46768274137868,0.8664224997829904,0.8664224997829904
-56.22135914210506,26.40972274137868,0.8416795963842043,0.8934694459432131
-56.16339914210506,26.35176274137868,0.8736005521471093,0.8664224997829904
-56.16339914210506,26.293802741378677,0.854844818666127,0.8934694459432131
-56.105439142105055,26.235842741378683,0.8934694459432131,0.854844818666127
-56.105439142105055,26.11992274137868,0.8416795963842043,0.894876010303998
-56.047479142105054,26.06196274137868,0.8664224997829904,0.8664224997829904
-56.047479142105054,26.004002741378677,0.8416795963842043,0.8934694459432131
-55.98951914210505,25.946042741378683,0.8664224997829904,0.8664224997829904
-55.98951914210505,25.888082741378682,0.8416795963842043,0.8934694459432131
-55.93155914210506,25.83012274137868,0.8664224997829904,0.8664224997829904
-55.93155914210506,25.77216274137868,0.8416795963842043,0.8934694459432131
-55.87359914210505,25.714202741378678,0.8664224997829904,0.8664224997829904
-55.87359914210505,25.656242741378676,0.8416795963842043,0.8934694459432131
-55.815639142105056,25.598282741378682,0.8736005521471093,0.8664224997829904
-55.815639142105056,25.54032274137868,0.854844818666127,0.8934694459432131
-55.757679142105054,25.48236274137868,0.8934694459432131,0.854844818666127
-55.757679142105054,25.366442741378677,0.8416795963842043,0.894876010303998
-55.69971914210505,25.308482741378683,0.8664224997829904,0.8664224997829904
-55.69971914210505,25.25052274137868,0.8416795963842043,0.8934694459432131
-55.64175914210506,25.19256274137868,0.8664224997829904,0.8664224997829904
-55.64175914210506,25.13460274137868,0.8416795963842043,0.8934694459432131
-55.58379914210505,25.076642741378677,0.8664224997829904,0.8664224997829904
-55.58379914210505,25.018682741378683,0.8416795963842043,0.8934694459432131
-55.525839142105056,24.96072274137868,0.8736005521471093,0.8664224997829904
-55.525839142105056,24.90276274137868,0.854844818666127,0.8934694459432131
-55.467879142105055,24.84480274137868,0.8934694459432131,0.8664224997829904
-55.467879142105055,24.786842741378678,0.8664224997829904,0.8934694459432131
-55.40991914210505,24.728882741378683,0.8934694459432131,0.854844818666127
-55.40991914210505,24.61296274137868,0.8416795963842043,0.894876010303998
-55.35195914210506,24.55500274137868,0.8664224997829904,0.8664224997829904
-55.35195914210506,24.497042741378678,0.8416795963842043,0.8934694459432131
-55.29399914210505,24.439082741378677,0.8664224997829904,0.8664224997829904
-55.29399914210505,24.381122741378682,0.8416795963842043,0.8934694459432131
-55.23603914210506,24.32316274137868,0.8664224997829904,0.8664224997829904
-55.23603914210506,24.26520274137868,0.8416795963842043,0.8934694459432131
-55.178079142105055,24.20724274137868,0.8736005521471093,0.8664224997829904
-55.178079142105055,24.149282741378677,0.854844818666127,0.8934694459432131
-55.120119142105054,24.091322741378683,0.8934694459432131,0.854844818666127
-55.120119142105054,23.97540274137868,0.8416795963842043,0.894876010303998
-55.06215914210506,23.91744274137868,0.8664224997829904,0.8664224997829904
-55.06215914210506,23.859482741378677,0.8416795963842043,0.8934694459432131
-55.00419914210505,23.801522741378683,0.8664224997829904,0.8664224997829904
-55.00419914210505,23.743562741378682,0.8416795963842043,0.8934694459432131
-54.94623914210506,23.68560274137868,0.8664224997829904,0.8664224997829904
-54.94623914210506,23.62764274137868,0.8416795963842043,0.8934694459432131
-54.888279142105056,23.569682741378678,0.8736005521471093,0.8664224997829904
-54.888279142105056,23.511722741378676,0.854844818666127,0.8934694459432131
-54.830319142105054,23.453762741378682,0.8934694459432131,0.8664224997829904
-54.830319142105054,23.39580274137868,0.8664224997829904,0.8934694459432131
-54.77235914210506,23.33784274137868,0.8934694459432131,0.854844818666127
-54.77235914210506,23.221922741378677,0.8416795963842043,0.894876010303998
-54.71439914210505,23.163962741378683,0.8664224997829904,0.8664224997829904
-54.71439914210505,23.10600274137868,0.8416795963842043,0.8934694459432131
-54.65643914210506,23.04804274137868,0.8664224997829904,0.8664224997829904
-54.65643914210506,22.99008274137868,0.8416795963842043,0.8934694459432131
-54.598479142105056,22.932122741378677,0.8664224997829904,0.8664224997829904
-54.598479142105056,22.874162741378683,0.8416795963842043,0.8934694459432131
-54.540519142105055,22.81620274137868,0.8736005521471093,0.8664224997829904
-54.540519142105055,22.75824274137868,0.854844818666127,0.8934694459432131
-54.48255914210506,22.70028274137868,0.8934694459432131,0.8664224997829904
-54.48255914210506,22.642322741378678,0.8664224997829904,0.8934694459432131
-54.42459914210505,22.584362741378683,0.8934694459432131,0.854844818666127
-54.42459914210505,22.46844274137868,0.8416795963842043,0.894876010303998
-54.36663914210506,22.41048274137868,0.8664224997829904,0.8664224997829904
-54.36663914210506,22.352522741378678,0.8416795963842043,0.8934694459432131
-54.308679142105056,22.294562741378677,0.8664224997829904,0.8664224997829904
-54.308679142105056,22.236602741378682,0.8416795963842043,0.8934694459432131
-54.250719142105055,22.17864274137868,0.8664224997829904,0.8664224997829904
-54.250719142105055,22.12068274137868,0.8416795963842043,0.8934694459432131
-54.192759142105054,22.06272274137868,0.8664224997829904,0.8664224997829904
-54.192759142105054,22.004762741378677,0.8416795963842043,0.8934694459432131
-54.13479914210505,21.946802741378683,0.8736005521471093,0.8664224997829904
-54.13479914210505,21.88884274137868,0.854844818666127,0.8934694459432131
-54.07683914210506,21.83088274137868,0.8934694459432131,0.8664224997829904
-54.07683914210506,21.77292274137868,0.8664224997829904,0.8934694459432131
-54.01887914210506,21.714962741378677,0.8934694459432131,0.854844818666127
-54.01887914210506,21.599042741378682,0.8416795963842043,0.894876010303998
-53.960919142105055,21.54108274137868,0.8664224997829904,0.8664224997829904
-53.960919142105055,21.48312274137868,0.8416795963842043,0.8934694459432131
-53.902959142105054,21.425162741378678,0.8664224997829904,0.8664224997829904
-53.902959142105054,21.367202741378676,0.8416795963842043,0.8934694459432131
-53.84499914210505,21.309242741378682,0.8664224997829904,0.8664224997829904
-53.84499914210505,21.25128274137868,0.8416795963842043,0.8934694459432131
-53.78703914210506,21.19332274137868,0.8664224997829904,0.8664224997829904
-53.78703914210506,21.135362741378678,0.8416795963842043,0.8934694459432131
-53.72907914210505,21.077402741378677,0.8736005521471093,0.8664224997829904
-53.72907914210505,21.019442741378683,0.854844818666127,0.8934694459432131
-53.671119142105056,20.96148274137868,0.8934694459432131,0.8664224997829904
-53.671119142105056,20.90352274137868,0.8664224997829904,0.8934694459432131
-53.613159142105054,20.84556274137868,0.8934694459432131,0.854844818666127
-53.613159142105054,20.729642741378683,0.8416795963842043,0.894876010303998
-53.55519914210505,20.67168274137868,0.8664224997829904,0.8664224997829904
-53.55519914210505,20.61372274137868,0.8416795963842043,0.8934694459432131
-53.49723914210506,20.55576274137868,0.8664224997829904,0.8664224997829904
-53.49723914210506,20.497802741378678,0.8416795963842043,0.8934694459432131
-53.43927914210505,20.439842741378683,0.8664224997829904,0.8664224997829904
-53.43927914210505,20.381882741378682,0.8416795963842043,0.8934694459432131
-53.381319142105056,20.32392274137868,0.8664224997829904,0.8664224997829904
-53.381319142105056,20.26596274137868,0.8416795963842043,0.8934694459432131
-53.323359142105055,20.208002741378678,0.8664224997829904,0.8664224997829904
-53.323359142105055,20.150042741378677,0.8416795963842043,0.8934694459432131
-53.26539914210505,20.092082741378682,0.8664224997829904,0.8664224997829904
-53.26539914210505,20.03412274137868,0.8416795963842043,0.8934694459432131
-53.20743914210506,19.97616274137868,0.8664224997829904,0.8664224997829904
-53.20743914210506,19.91820274137868,0.8416795963842043,0.8934694459432131
-53.14947914210505,19.860242741378677,0.8736005521471093,0.8664224997829904
-53.14947914210505,19.802282741378683,0.854844818666127,0.8934694459432131
-53.09151914210506,19.74432274137868,0.8934694459432131,0.8664224997829904
-53.09151914210506,19.68636274137868,0.8664224997829904,0.8934694459432131
-53.033559142105055,19.62840274137868,0.8934694459432131,0.8664224997829904
-53.033559142105055,19.570442741378677,0.8664224997829904,0.8934694459432131
-52.975599142105054,19.512482741378683,0.8934694459432131,0.854844818666127
-52.975599142105054,19.39656274137868,0.8416795963842043,0.894876010303998
-52.91763914210506,19.33860274137868,0.8664224997829904,0.8664224997829904
-52.91763914210506,19.280642741378678,0.8416795963842043,0.8934694459432131
-52.85967914210505,19.222682741378684,0.8664224997829904,0.8664224997829904
-52.85967914210505,19.164722741378682,0.8416795963842043,0.8934694459432131
-52.80171914210506,19.10676274137868,0.8664224997829904,0.8664224997829904
-52.80171914210506,19.04880274137868,0.8416795963842043,0.8934694459432131
-52.743759142105056,18.99084274137868,0.8664224997829904,0.8664224997829904
-52.743759142105056,18.932882741378677,0.8416795963842043,0.8934694459432131
-52.685799142105054,18.874922741378683,0.8664224997829904,0.8664224997829904
-52.685799142105054,18.81696274137868,0.8416795963842043,0.8934694459432131
-52.62783914210505,18.75900274137868,0.8664224997829904,0.8664224997829904
-52.62783914210505,18.70104274137868,0.8416795963842043,0.8934694459432131
-52.56987914210506,18.643082741378677,0.8664224997829904,0.8664224997829904
-52.56987914210506,18.585122741378683,0.8416795963842043,0.8934694459432131
-52.51191914210506,18.52716274137868,0.8664224997829904,0.8664224997829904
-52.51191914210506,18.46920274137868,0.8416795963842043,0.8934694459432131
-52.453959142105056,18.41124274137868,0.8664224997829904,0.8664224997829904
-52.453959142105056,18.353282741378678,0.8416795963842043,0.8934694459432131
-52.395999142105055,18.295322741378683,0.8664224997829904,0.8664224997829904
-52.395999142105055,18.237362741378682,0.8416795963842043,0.8934694459432131
-52.33803914210505,18.17940274137868,0.8664224997829904,0.8664224997829904
-52.33803914210505,18.12144274137868,0.8416795963842043,0.8934694459432131
-52.28007914210505,18.063482741378678,0.8664224997829904,0.8664224997829904
-52.28007914210505,18.005522741378677,0.8416795963842043,0.8934694459432131
-52.22211914210506,17.947562741378682,0.8664224997829904,0.8664224997829904
-52.22211914210506,17.88960274137868,0.8416795963842043,0.8934694459432131
-52.164159142105056,17.83164274137868,0.8664224997829904,0.8664224997829904
-52.164159142105056,17.77368274137868,0.8416795963842043,0.8934694459432131
-52.106199142105055,17.715722741378677,0.8664224997829904,0.8664224997829904
-52.106199142105055,17.657762741378683,0.8416795963842043,0.8934694459432131
-52.048239142105054,17.59980274137868,0.8664224997829904,0.8664224997829904
-52.048239142105054,17.54184274137868,0.8416795963842043,0.8934694459432131
-51.99027914210505,17.48388274137868,0.8664224997829904,0.8664224997829904
-51.99027914210505,17.425922741378677,0.8416795963842043,0.8934694459432131
-51.93231914210506,17.367962741378683,0.8664224997829904,0.8664224997829904
-51.93231914210506,17.310002741378682,0.8416795963842043,0.8934694459432131
-51.87435914210506,17.25204274137868,0.8664224997829904,0.8664224997829904
-51.87435914210506,17.19408274137868,0.8416795963842043,0.8934694459432131
-51.816399142105055,17.136122741378678,0.8664224997829904,0.8664224997829904
-51.816399142105055,17.078162741378684,0.8416795963842043,0.8934694459432131
-51.758439142105054,17.020202741378682,0.8664224997829904,0.8664224997829904
-51.758439142105054,16.96224274137868,0.8416795963842043,0.8934694459432131
-51.70047914210505,16.90428274137868,0.8664224997829904,0.8664224997829904
-51.70047914210505,16.84632274137868,0.8416795963842043,0.8934694459432131
-51.64251914210506,16.788362741378677,0.8664224997829904,0.8664224997829904
-51.64251914210506,16.730402741378683,0.8416795963842043,0.8934694459432131
-51.58455914210506,16.67244274137868,0.8664224997829904,0.8664224997829904
-51.58455914210506,16.61448274137868,0.8416795963842043,0.8934694459432131
-51.526599142105056,16.55652274137868,0.8664224997829904,0.8664224997829904
-51.526599142105056,16.498562741378677,0.8416795963842043,0.8934694459432131
-51.41067914210505,16.38264274137868,0.8934694459432131,0.8592
-51.41067914210505,16.32468274137868,0.8664224997829904,0.8934694459432131
-51.35271914210506,16.26672274137868,0.8934694459432131,0.8664224997829904
-51.35271914210506,16.208762741378678,0.8592,0.8934694459432131
-51.29475914210506,16.150802741378683,0.8736005521471093,0.8664224997829904
-51.29475914210506,16.092842741378682,0.8431498862353966,0.8934694459432131
-51.236799142105056,16.03488274137868,0.8664224997829904,0.8664224997829904
-51.236799142105056,15.97692274137868,0.8416795963842043,0.8934694459432131
-51.178839142105055,15.918962741378678,0.8664224997829904,0.8664224997829904
-51.178839142105055,15.861002741378677,0.8416795963842043,0.8934694459432131
-51.12087914210505,15.803042741378682,0.8664224997829904,0.8664224997829904
-51.12087914210505,15.745082741378681,0.8416795963842043,0.8934694459432131
-51.06291914210505,15.68712274137868,0.8664224997829904,0.8664224997829904
-51.06291914210505,15.629162741378678,0.8416795963842043,0.8934694459432131
-51.00495914210506,15.571202741378677,0.8664224997829904,0.8664224997829904
-51.00495914210506,15.513242741378683,0.8416795963842043,0.8934694459432131
